Angle,Time,Angular Velocity
0.0,0.41640233993530273,0.0
0.00028849788123742366,0.4488513469696045,0.0006427470546433723
-0.43635083247782824,0.4837758541107178,-0.9019690188546786
-1.7641332219973977,0.5194065570831299,-3.396440029375779
-2.916313193663845,0.5539588928222656,-5.2644938666947745
-3.6418807246246216,0.5870819091796875,-6.2033604982196024
-4.575273938020795,0.6202201843261719,-7.376854306977331
-5.694896279672901,0.6546287536621094,-8.699428871424667
-6.650410232947946,0.6878132820129395,-9.668918014326504
-7.5431680893293604,0.7218077182769775,-10.450384359058404
-8.544131416722752,0.7593104839324951,-11.252487088644425
-9.55253462397217,0.7935874462127686,-12.037154405049701
-10.498697833519246,0.8274195194244385,-12.688482187152472
-11.456855394805071,0.8600246906280518,-13.321542415763032
-12.446663360861892,0.8930418491363525,-13.937379724028471
-13.421811021193044,0.9267382621765137,-14.4828497635038
-14.383240569726942,0.9626655578613281,-14.941056582185157
-15.356135127828486,0.9966559410095215,-15.407659249263213
-16.33375235446972,1.0328381061553955,-15.814436219118573
-17.303802931747526,1.0664749145507812,-16.225232019673154
-18.273141685117533,1.1018381118774414,-16.58423455146383
-19.246800262771693,1.1344449520111084,-16.96583005517506
-20.219784101639537,1.1684341430664062,-17.305026750224275
-21.190509916773866,1.2028768062591553,-17.616525488320416
-22.162186817677544,1.2388372421264648,-17.88950643721054
-23.134858269637768,1.271841287612915,-18.190051301966275
-24.106754847535882,1.3062875270843506,-18.45440176661753
-25.078284462881264,1.3396141529083252,-18.720528152405585
-26.050330829279677,1.3724939823150635,-18.9802878299977
-27.022458990214325,1.4107627868652344,-19.154502260623985
-27.994290109384625,1.4476046562194824,-19.338353181657766
-28.96616404123152,1.4797742366790771,-19.57471844234675
-29.938196138650376,1.513749599456787,-19.77750887557214
-30.91017031866056,1.5459296703338623,-19.994551441648138
-31.882063220049314,1.580451488494873,-20.172756615523753
-32.854011431865665,1.615635871887207,-20.33503464706391
-33.82599441558721,1.6487314701080322,-20.516375788818284
-34.797942358228724,1.6823415756225586,-20.684231349006268
-35.76988741257718,1.7145826816558838,-20.862153686302182
-36.74185541404256,1.75248384475708,-20.96558865518987
-37.71382357172648,1.7882423400878906,-21.08988403097137
-38.68578289242539,1.8196280002593994,-21.260270168908416
-39.65775007428513,1.8522448539733887,-21.410641249299374
-40.629722703755455,1.8864378929138184,-21.53780034655592
-41.60169345687294,1.9206814765930176,-21.65986081704068
-42.57366537015246,1.9540481567382812,-21.787418709893462
-43.54564082525492,1.9876344203948975,-21.908274669847685
-44.517617397300754,2.0236363410949707,-21.998822858267452
-45.489592980545574,2.057154417037964,-22.11287232683519
-46.46157174430455,2.094845771789551,-22.1789939717682
-47.43355121327493,2.1282780170440674,-22.28729086773854
-48.40552768701673,2.1624178886413574,-22.384909013784483
-49.37750321011732,2.1985700130462646,-22.458917804351163
-50.349482985840275,2.235490560531616,-22.522789348690782
-51.32145885457929,2.268829822540283,-22.620232837523925
-52.29343130715378,2.30261492729187,-22.71045440005752
-53.26540518548807,2.3338444232940674,-22.823031669912027
-54.23737810004546,2.3680579662323,-22.90373752393396
-55.20934796919245,2.4062612056732178,-22.944037762411632
-56.181316226052104,2.4371023178100586,-23.052506173206442
-57.15328545925943,2.4704642295837402,-23.134633877653613
-58.12525342966017,2.5033342838287354,-23.21913369906006
-59.09721979866465,2.5371756553649902,-23.292522011119136
-60.06918952353904,2.571415662765503,-23.360357640093046
-61.0411563974381,2.6048779487609863,-23.433403636616607
-62.013124171570105,2.638798952102661,-23.500511140553733
-62.985092683011835,2.674075126647949,-23.55397275691575
-63.957063204630764,2.711134672164917,-23.590515019882528
