Angle,Time,Angular Velocity
0.0,0.006451606750488281,0.0
0.49233430312923954,0.03429102897644043,14.357524921970018
1.057571192093428,0.07102584838867188,14.889948041255685
2.074543078936454,0.10389924049377441,19.966874339767283
3.2379222218849004,0.13645386695861816,23.729061653246166
4.135239635398811,0.1692497730255127,24.432763255614326
5.018469794215338,0.20380401611328125,24.623998535072538
6.054440612288472,0.23808670043945312,25.429562428784855
7.059402568200759,0.2731168270111084,25.847556320334792
7.986530244474411,0.3064453601837158,26.06184097447727
8.951067823357594,0.34253358840942383,26.131941877357015
9.949568212271938,0.3791930675506592,26.238792487794367
10.918463566013482,0.4139394760131836,26.37695653280901
11.876016064094012,0.4456210136413574,26.650484830259845
12.852883994383541,0.4807143211364746,26.73705240151273
13.831266466340114,0.5135226249694824,26.934093638351527
14.798378830033954,0.5479941368103027,27.004629860039284
15.767611038852007,0.581362247467041,27.121835151062015
16.742565087697667,0.6142752170562744,27.255804276023497
17.71491694640994,0.6486575603485107,27.310121748819313
18.685021226360117,0.687232255935669,27.188801260383798
19.65735343575668,0.7231740951538086,27.182048648432087
20.630371746854916,0.7584249973297119,27.20159781058248
21.60201347287296,0.7903084754943848,27.333647737182147
22.573591965138412,0.8231163024902344,27.424547292824673
23.545946304082808,0.8581340312957764,27.438541586013777
24.51809214589462,0.8899152278900146,27.551042366166623
25.489894422121424,0.923417329788208,27.603872701812627
26.46189152655879,0.9598658084869385,27.56832391839372
27.434012796905535,0.9930038452148438,27.62729764754333
28.405987536453267,1.0317957401275635,27.530630755406456
29.37794308319036,1.066110372543335,27.556192904404195
30.350005596004138,1.0975570678710938,27.652325773705186
31.322034478535144,1.1278789043426514,27.77074237130998
32.294002265534644,1.1626553535461426,27.77607497100213
33.26600320383847,1.1939990520477295,27.860996327247236
34.2380370102829,1.2288780212402344,27.861216832349612
35.210043924112796,1.2618718147277832,27.903027481209307
36.18203891930642,1.2956774234771729,27.9251905325368
37.15405818431751,1.330320119857788,27.928659899009347
38.12607865674719,1.3657140731811523,27.91658913489869
39.09809232902005,1.4001307487487793,27.924600873139802
40.070105015148464,1.4334688186645508,27.953244949184597
41.042137231893314,1.4681925773620605,27.954192021345577
42.014204344372175,1.5032579898834229,27.948765033758683
42.986227745399,1.5379321575164795,27.95066579192612
43.95822593252239,1.5722150802612305,27.959422654321912
44.93026356110407,1.6058261394500732,27.979531816869518
45.9023064050301,1.6390354633331299,28.005682263691554
46.87433174961279,1.6728463172912598,28.020704152616723
47.84635918703663,1.7066800594329834,28.034756088339606
48.81839928308076,1.741809606552124,28.02740270775964
49.79043420389935,1.7782106399536133,28.000301586992077
50.76246884309209,1.8139398097991943,27.984648977251105
51.73450552504984,1.847620964050293,28.00060539020903
52.70653934891005,1.8818254470825195,28.008197801035912
53.678573708902775,1.917325496673584,27.996588895328976
54.6506066185561,1.9505157470703125,28.01854160913167
55.622636586540324,1.9837336540222168,28.039367318167894
56.59466485535816,2.0171902179718018,28.056186447434623
57.566690538844625,2.052912950515747,28.041466894337784
58.53871294910332,2.092778444290161,27.97176791877688
59.51073183433143,2.12699294090271,27.9788102207216
60.48274737212028,2.1603689193725586,27.996490242826876
61.454757571762656,2.1922969818115234,28.032131632540857
62.426765727407684,2.225921392440796,28.045359525906118
63.3987677713792,2.2598369121551514,28.054576606998307
64.37076645806198,2.294335126876831,28.056392330830427
65.34276037441391,2.3267033100128174,28.08383866271886
66.31475113631382,2.360246181488037,28.09653995266931
67.28673623359622,2.3940563201904297,28.105744909227553
68.25871826389181,2.4317495822906494,28.069797466396086
69.23069603013948,2.463855743408203,28.098518436137834
70.2026722239833,2.496583938598633,28.119492054166233
71.17464134164237,2.529726982116699,28.135305447897935
72.1466091488007,2.566455841064453,28.11137756372908
73.11857710252544,2.5987234115600586,28.13634447485548
74.09054169082343,2.6333606243133545,28.13535715798228
75.06250488990159,2.667564868927002,28.138961404186823
76.03446796671687,2.7013633251190186,28.14670180042031
77.00643067142903,2.737758159637451,28.127550419437572
77.97839107250344,2.7742159366607666,28.108262966135033
78.95035474358727,2.806389093399048,28.132362304745143
79.92232023706691,2.8389835357666016,28.151737842144883
80.89428928631017,2.8718624114990234,28.167884701720737
81.86626019165041,2.906695604324341,28.164717375241004
82.83823326498477,2.9419596195220947,28.157501794141343
83.8102069670503,2.9765474796295166,28.15685203767754
84.78218293910437,3.010519027709961,28.161982089711756
85.75416456125355,3.0425143241882324,28.185295260403894
86.72614577241862,3.0758845806121826,28.19551368054188
87.69813146480156,3.110414505004883,28.194998230521655
88.67012165788114,3.1441638469696045,28.20149520621924
89.64210443118408,3.1789944171905518,28.19825789766741
90.61409429497219,3.2148311138153076,28.186268916451073
91.58609493963512,3.2542388439178467,28.143630302615616
92.55809497026722,3.28623628616333,28.165380365368822
93.53009293667176,3.319688320159912,28.174359733918134
94.50208954570323,3.354525089263916,28.171525635075763
95.47408232026126,3.388284683227539,28.17770383724564
96.44608888350449,3.4230687618255615,28.175329096243072
97.41809743860404,3.4552433490753174,28.19427970671727
98.39009960521489,3.4898195266723633,28.193463545386397
99.36210345249194,3.5257816314697266,28.18158179894786
100.33410811343968,3.5577406883239746,28.2016360671599
101.30610017322635,3.590668201446533,28.21371802953397
102.2780993821201,3.625734806060791,28.208930010863362
103.25010211443985,3.6594643592834473,28.21453960946816
104.2221050593067,3.6952123641967773,28.204632044729937
105.19410482914759,3.7283687591552734,28.21451192853068
