Distance,Time,Velocity
0.0,2.698753833770752,0.0
0.014903281796569532,2.7041702270507812,0.005511221759446457
0.019998456894804704,2.7085561752319336,0.007383438112776907
0.019998456894804704,2.7105770111083984,0.007377933485323486
0.007849104940432325,2.712589740753174,0.0028935835089654778
0.007849104940432325,2.7494399547576904,0.0028548013666747163
0.007849104940432325,2.7526793479919434,0.0028514417947583257
0.007849104940432325,2.8020496368408203,0.002801201248269757
0.007849104940432325,2.802664279937744,0.0028005869260255022
0.007849104940432325,2.856543779373169,0.0027477628724299503
0.007849104940432325,2.860316514968872,0.00274413859422748
0.00555976320165573,2.864659070968628,0.0019408114766605736
0.00555976320165573,2.902658462524414,0.0019154038525154135
0.00555976320165573,2.959847927093506,0.0018783948833193177
0.00555976320165573,2.963188409805298,0.0018762773177899428
0.00555976320165573,3.0024571418762207,0.0018517377397705205
0.00555976320165573,3.049854278564453,0.0018229602773915726
0.00555976320165573,3.0521092414855957,0.0018216134357463395
0.020884819939740413,3.056901454925537,0.006832022637199846
0.020884819939740413,3.1076996326446533,0.0067203470117758535
0.020884819939740413,3.1508047580718994,0.006628408150722944
0.020884819939740413,3.1536991596221924,0.006622324731266497
0.020884819939740413,3.202345132827759,0.006521726757571113
0.020884819939740413,3.2035024166107178,0.00651937074604626
0.020884819939740413,3.2570672035217285,0.0064121550569047345
0.020884819939740413,3.2598111629486084,0.006406757599065767
0.04724572183000828,3.26900315284729,0.014452638807906143
0.04724572183000828,3.303501605987549,0.014301709962657835
0.04724572183000828,3.353541374206543,0.014088307421341043
0.04724572183000828,3.3632824420928955,0.014047503486090905
0.04724572183000828,3.4053874015808105,0.013873817060601212
0.04724572183000828,3.405965566635132,0.013871461970381551
0.04724572183000828,3.4531824588775635,0.013681791330935123
0.0730930336744284,3.458623170852661,0.021133563867383864
0.0730930336744284,3.5120534896850586,0.02081205024043725
0.0730930336744284,3.5135459899902344,0.020803209601543186
0.0730930336744284,3.5557568073272705,0.02055625219469655
0.0730930336744284,3.6016464233398438,0.020294339055816724
0.0730930336744284,3.6021695137023926,0.020291392005953018
0.0730930336744284,3.665013313293457,0.019943456524239875
0.0730930336744284,3.665616035461426,0.01994017730371138
0.10072169469298659,3.670598268508911,0.027440130279880032
0.10072169469298659,3.7043850421905518,0.027189855683421558
0.10072169469298659,3.7512197494506836,0.02685038505348452
0.10072169469298659,3.7547271251678467,0.0268253035001802
0.10072169469298659,3.810826063156128,0.026430409843887975
0.10072169469298659,3.8509387969970703,0.02615510139281583
0.10072169469298659,3.8535447120666504,0.026137414307817824
0.1260386409708703,3.855799913406372,0.032688065719551976
0.1260386409708703,3.900883436203003,0.03231028125607166
0.1260386409708703,3.9014291763305664,0.03230576162590094
0.1260386409708703,3.96136212348938,0.031816995528762396
0.1260386409708703,4.003413438796997,0.03148279409501713
0.1260386409708703,4.003790616989136,0.03147982824977291
0.1260386409708703,4.051668643951416,0.031107835325830176
0.1260386409708703,4.064039468765259,0.031013143927257063
0.1554139874810827,4.065985918045044,0.03822295271396486
0.1554139874810827,4.106724739074707,0.03784377998416794
0.1554139874810827,4.15160059928894,0.03743471554265143
0.1554139874810827,4.153661489486694,0.037416141848451066
0.1554139874810827,4.201767921447754,0.03698776095837619
0.1554139874810827,4.2546656131744385,0.03652789704550416
0.1554139874810827,4.257072687149048,0.03650724309928641
0.18223719995557155,4.260904312133789,0.04276960631024127
0.18223719995557155,4.302812814712524,0.0423530392334176
0.18223719995557155,4.36129355430603,0.04178512583167981
0.18223719995557155,4.3647520542144775,0.041752016538856684
0.18223719995557155,4.4048449993133545,0.041371989249106254
0.18223719995557155,4.451595783233643,0.040937499456249894
0.18223719995557155,4.454269886016846,0.04091292279519552
0.21338611168661453,4.456047773361206,0.04788685457150226
0.21338611168661453,4.509188652038574,0.047322507030204665
0.21338611168661453,4.549964427947998,0.046898413177891625
0.21338611168661453,4.553048372268677,0.04686664718659452
0.21338611168661453,4.600970506668091,0.04637850022671488
0.21338611168661453,4.6014368534088135,0.046373799855263666
0.21338611168661453,4.656648874282837,0.045823964281497986
0.21338611168661453,4.660457134246826,0.045786519549460405
0.24157890730957954,4.662230968475342,0.05181616031961228
0.24157890730957954,4.702218055725098,0.05137552202953448
0.24157890730957954,4.756086587905884,0.050793631033523155
0.24157890730957954,4.7628254890441895,0.050721763345156684
0.24157890730957954,4.807353496551514,0.050251954112147716
0.24157890730957954,4.851402759552002,0.04979568163742561
0.24157890730957954,4.856767177581787,0.04974068109022741
0.24157890730957954,4.903486967086792,0.049266758315277805
0.24157890730957954,4.903905153274536,0.04926255703544093
0.24157890730957954,4.959564924240112,0.04870969752383944
0.24157890730957954,5.000909090042114,0.048306998379677626
0.24157890730957954,5.00141978263855,0.04830206577503721
0.24157890730957954,5.051135540008545,0.04782665311514703
0.24157890730957954,5.064478158950806,0.04770065142498843
0.303906965453309,5.0666491985321045,0.05998184471531127
0.303906965453309,5.107516288757324,0.059501908221471486
0.303906965453309,5.10853385925293,0.05949005601731535
0.303906965453309,5.152920722961426,0.058977613239632985
0.303906965453309,5.153669834136963,0.05896904055441911
0.303906965453309,5.202609539031982,0.058414332879160306
0.303906965453309,5.202935457229614,0.05841067373438629
0.303906965453309,5.266216039657593,0.057708791884859494
0.303906965453309,5.302148818969727,0.05731769813137042
0.303906965453309,5.30251407623291,0.057313749871120576
0.303906965453309,5.351611852645874,0.05678793115443439
0.303906965453309,5.364610195159912,0.05665033514038011
0.303906965453309,5.40660834312439,0.0562102793777894
0.303906965453309,5.408871173858643,0.05618676350106234
