Distance,Time,Velocity
0.0,0.10185647010803223,0.0
1.36293306333577e-06,0.15965676307678223,8.536644718772782e-06
0.001153449346473236,0.19295144081115723,0.005977925542427662
0.003464379926822481,0.2187023162841797,0.015840618360533954
0.006863414081118422,0.2674875259399414,0.02565881925521811
0.010263745302848097,0.3131744861602783,0.03277324864068031
0.013665177167868194,0.35916805267333984,0.038046750166548224
0.017067609488382297,0.39449548721313477,0.043264397291219586
0.02047066130232817,0.42789292335510254,0.04784061662393946
0.023873544517128066,0.4489021301269531,0.05318207002131274
0.027276212553551185,0.4930272102355957,0.05532394964674891
0.030678242461339336,0.5375723838806152,0.05706811469718727
0.034079630911461274,0.5867416858673096,0.058082852697069684
0.03748037069508877,0.627561092376709,0.05972385979688852
0.040880464875039255,0.6523680686950684,0.0626647238526135
0.04427991359873408,0.7164506912231445,0.0618045514383386
0.04767872721883895,0.7474138736724854,0.0637916004750691
0.05107690970071453,0.7808611392974854,0.06541100220029737
0.05447451898701153,0.8162407875061035,0.06673829563632801
0.05787204829200483,0.8507363796234131,0.06802582994936983
0.061269503264685,0.8765397071838379,0.06989929008639292
0.06466768587795678,0.9052095413208008,0.07143946558892815
0.06806649925736379,0.9403915405273438,0.07238102037710176
0.07146611002009105,1.005173683166504,0.07109827009692306
0.07486658552134741,1.0291087627410889,0.07274895349441594
0.07826791768372968,1.0597693920135498,0.07385372541758498
0.08166954977063198,1.1127362251281738,0.0733952467137705
0.08507159902167251,1.1414215564727783,0.07453127071172619
0.08847343335387212,1.1975016593933105,0.07388167912743883
0.09187497100664094,1.2361865043640137,0.07432128621555228
0.09527603150085309,1.2580256462097168,0.07573457010825539
0.09867642629959361,1.285466194152832,0.0767631437905101
0.10207617711808155,1.324840784072876,0.07704788254198748
0.10547531703990295,1.356445550918579,0.07775860739008324
0.10887395639423511,1.3821496963500977,0.07877146497354322
0.11227243429479014,1.411203145980835,0.07955795351969466
0.11567084405689808,1.4403629302978516,0.08030673493726931
0.11906944400282854,1.472531795501709,0.08086035518320348
0.1224685255259879,1.5035831928253174,0.08145111365328755
0.12586805984795812,1.5353262424468994,0.0819813120938766
0.12926812700289197,1.5724077224731445,0.0822103104400772
0.1326686635511244,1.6113555431365967,0.08233357567559371
0.13606967765136171,1.642982006072998,0.08281872664971604
0.13947071503981345,1.6768898963928223,0.08317225557851506
0.14287201453931272,1.70914626121521,0.08359262035171298
0.1462730305737691,1.7423083782196045,0.08395358273099718
0.14967385201118286,1.776153564453125,0.08426853117132764
0.1530743234523508,1.8093974590301514,0.08459961225677835
0.1564742564959308,1.8432097434997559,0.08489226852654792
0.1598738551775436,1.880079984664917,0.08503566682352486
0.16327311984331794,1.913564682006836,0.0853240663242627
0.1666723093368396,1.9467182159423828,0.08561706978025864
0.17007112001568553,1.9818260669708252,0.08581536132261862
0.17347039246737547,2.0155725479125977,0.08606507002044055
0.17686955698610252,2.0493483543395996,0.08630526704333707
0.1802691324885086,2.0838513374328613,0.08650767415615443
0.18366906027346588,2.117696523666382,0.08673058590825773
0.18706927351491204,2.154050350189209,0.08684535786198318
0.19046974404516673,2.187222719192505,0.08708292135676322
0.1938702689958525,2.2201902866363525,0.08732146526484048
0.19727102404097357,2.253916025161743,0.08752367960417567
0.20067177747872464,2.290006160736084,0.08762936140495887
0.2040723427567543,2.3243212699890137,0.08779868144377428
0.207472590591464,2.358816623687744,0.08795621860045397
0.210872606632008,2.3931832313537598,0.08811385767262082
0.21427258746576222,2.4261205196380615,0.08831902031714742
0.21767198751261715,2.459798574447632,0.0884917935044731
0.22107152390348792,2.4942877292633057,0.08863112355076291
0.22447072220944267,2.5296053886413574,0.08873744625046247
0.2278704831514885,2.5668506622314453,0.08877434379193427
0.23126972144596328,2.603245258331299,0.08883900612353714
0.23466961652724755,2.6369149684906006,0.08899400220765369
0.23806964553374538,2.6715619564056396,0.08911253020463276
0.24146964214614328,2.7067666053771973,0.08920962807300988
0.24487003485326064,2.744969606399536,0.08920682920582375
0.24827047541991906,2.7779204845428467,0.0893727796750727
0.25167103811993474,2.818344831466675,0.0892974611587768
0.2550715545485968,2.8488471508026123,0.0895350087408989
0.2584720749320043,2.8803365230560303,0.08973676265361036
0.2618723826498974,2.913011074066162,0.08989748957059734
0.26527255265799426,2.9455223083496094,0.0900595972082886
0.2686725487758287,2.9796383380889893,0.09016951666293285
0.2720723890097189,3.0139434337615967,0.09027123268539747
0.27547208606143814,3.052885055541992,0.09023336321207559
0.27887170326260446,3.0864739418029785,0.09035284551914935
0.28227128641411026,3.1200003623962402,0.09047155564985854
0.28567088817943265,3.1545655727386475,0.09055791727652263
0.2890705946403767,3.1881091594696045,0.09067148588113855
0.2924703900975409,3.2242379188537598,0.09070992819336243
0.29587035575058346,3.2578892707824707,0.090816578207252
0.29927043380433244,3.290623188018799,0.09094643072290377
0.3026706476280686,3.3248095512390137,0.0910339804321352
0.30607093455483575,3.3588685989379883,0.0911232236508477
0.30947125849414475,3.3940982818603516,0.09117922723337267
0.31287157874574245,3.428255796432495,0.09126261204642963
0.31627185276919323,3.4638168811798096,0.09130732472828297
0.3196720303441585,3.4973528385162354,0.09140399756742316
0.3230721193600883,3.5307915210723877,0.09150132978170385
0.3264720989917924,3.564756155014038,0.09158329063618849
0.32987198036746224,3.5987701416015625,0.09166242004571572
0.33327178034682775,3.6328303813934326,0.09173887722745695
0.3366715404119545,3.6667957305908203,0.09181627915709054
0.3400712874011647,3.700779438018799,0.09189180092916341
0.34347106689286394,3.735546588897705,0.09194666930769461
0.3468708907991823,3.7710015773773193,0.09198375648530657
0.35027078844876053,3.8055777549743652,0.09204142209180009
0.35367075221338035,3.839341640472412,0.0921175517399027
0.35707079965508726,3.8736085891723633,0.09218040270077446
0.36047091667204245,3.9082601070404053,0.0922330926804703
0.363871079232851,3.94447660446167,0.09224825388019027
0.36727127355117345,3.978080987930298,0.09232372962377924
0.37067145583777317,4.010509967803955,0.09242501796866065
0.37407161491390983,4.044261932373047,0.09249440841592975
0.3774717355429497,4.079001426696777,0.09254023131063985
0.3808717965370816,4.113143682479858,0.09259870939092746
0.38427178481731705,4.147016525268555,0.09266222656116187
0.38767171739611955,4.185145854949951,0.09263039588873674
0.39107158709940965,4.217958927154541,0.09271583575215815
0.39447144287479224,4.251389980316162,0.09278646388620804
0.3978712868671388,4.284829616546631,0.09285580115734081
0.401271152165259,4.318180799484253,0.09292597294980916
0.4046710599669002,4.352485656738281,0.09297470270589187
0.40807098882059223,4.387318134307861,0.09301148818672779
0.4114709846630315,4.4212095737457275,0.09306751417224177
0.4148710092320316,4.457651853561401,0.09306940579053388
0.4182710708306857,4.490344524383545,0.09314899303592031
0.42167116948904027,4.523998022079468,0.09320763789706919
0.42507127767935615,4.557754039764404,0.09326332091876739
0.4284713826065245,4.591788291931152,0.09331252996995726
0.43187148719927876,4.626086950302124,0.09335567874941775
0.43527154594630024,4.660200119018555,0.09340190009650683
0.43867156480787156,4.696117162704468,0.09341154609422969
0.4420715326149197,4.731465578079224,0.09343226222822532
0.44547146527861775,4.764855146408081,0.09349108243393929
0.4488713894139698,4.7986366748809814,0.09354144100211609
0.452271308770467,4.832576751708984,0.09358802394820248
0.4556712203707902,4.866455078125,0.09363514366320959
0.4590711676602418,4.900631427764893,0.0936759220575822
0.4624711307494534,4.9379026889801025,0.09365740069798223
0.46587113919098666,4.985819101333618,0.09343923831219116
0.46927116887465836,5.017634153366089,0.09352438909079232
0.47267121188472516,5.049043893814087,0.09361598390218502
0.4760712683662063,5.0815019607543945,0.09368711692783234
0.4794713158090935,5.1134161949157715,0.09376731670811932
0.48287134593458203,5.146056175231934,0.09383328309913347
0.4862713812836534,5.179800748825073,0.09387839510891488
0.4896714113882078,5.214440584182739,0.09390679661276727
0.4930714270652373,5.251067876815796,0.093899267469426
0.49647142213782014,5.2842583656311035,0.09395290460566383
0.4998713883353157,5.319733381271362,0.09396549648430905
0.5032713572681073,5.353759765625,0.09400335078526917
0.5066713213547228,5.387646675109863,0.09404316056868947
0.5100712712477028,5.421489000320435,0.09408324377630486
0.513471218643991,5.455026149749756,0.09412809481537426
0.5168711680015726,5.488921642303467,0.09416625007324095
0.5202711464741832,5.525251388549805,0.09416243893488023
0.5236711244903193,5.561115741729736,0.09416655736200087
0.5270711386775578,5.5956315994262695,0.09419332372266956
0.5304711616796326,5.628401756286621,0.09424898659501783
0.5338711980575161,5.662209987640381,0.09428671829954453
