Angle,Time,Angular Velocity
0.0,0.03423666954040527,0.0
-0.11527965259384478,0.06658792495727539,-1.7312396003901804
-0.2587673300141313,0.10081315040588379,-2.566801344589553
-1.6050259051004443,0.13617587089538574,-11.786419242609227
-2.9143372781006875,0.16959023475646973,-17.18458189698041
-3.5890578865224865,0.20795798301696777,-17.25857230606842
-4.449486668999137,0.24450325965881348,-18.198066869161877
-5.617719375820468,0.2779877185821533,-20.20851642106006
-6.603561979840636,0.31155872344970703,-21.19524019973913
-7.462849215124246,0.3443443775177002,-21.67263269672709
-8.456747688974588,0.38136720657348633,-22.17481614362414
-9.487315767598707,0.4129812717437744,-22.972750622659987
-10.433121674683775,0.44556117057800293,-23.415688717105756
-11.37976884777174,0.47846555709838867,-23.7838830380672
-12.37384455296418,0.5160574913024902,-23.977647377491852
-13.355372232996919,0.5512757301330566,-24.226301835877027
-14.31348107914921,0.5843360424041748,-24.495290450094863
-15.284582277672378,0.6196362972259521,-24.667022164614757
-16.26554731568489,0.65175461769104,-24.956550938309526
-17.236731293161238,0.6844854354858398,-25.1820278409968
-18.204999343612823,0.7180581092834473,-25.353100408238067
-19.179833306525044,0.7507472038269043,-25.54765866427021
-20.154626459975066,0.7839090824127197,-25.71041325091303
-21.125829685772732,0.8178362846374512,-25.831367576382192
-22.097882560870076,0.855337381362915,-25.835282126520394
-23.071761653290288,0.892803430557251,-25.841927644576643
-24.04464416748517,0.9263174533843994,-25.95723969103195
-25.01680091482572,0.9592688083648682,-26.07903092092442
-25.989687611397233,0.9924545288085938,-26.187283000861434
-26.962780080761014,1.0257925987243652,-26.28482610840715
-27.93541955093802,1.061204195022583,-26.32426415384038
-28.90805799225245,1.0939221382141113,-26.42606542312642
-29.8809473909574,1.1274607181549072,-26.50287225958316
-30.85376814569657,1.1636662483215332,-26.514276056558227
-31.826465259926564,1.1965203285217285,-26.599184737000986
-32.79924408279252,1.2324960231781006,-26.61204861190282
-33.77208453386998,1.2679822444915771,-26.634509024542037
-34.74487808314595,1.2997674942016602,-26.731610259638675
-35.71765131849964,1.3345978260040283,-26.762857411092345
-36.69045052047576,1.3674538135528564,-26.831217374097847
-37.66325603608232,1.4011008739471436,-26.88118802608296
-38.63605641877023,1.4384262561798096,-26.8599493736859
-39.60885562135952,1.4716215133666992,-26.91511048295593
-40.58166477454324,1.5103187561035156,-26.869602599149484
-41.55447549002944,1.5416560173034668,-26.954440564966614
-42.527283118969855,1.5766708850860596,-26.972834674148615
-43.500095023750696,1.6111738681793213,-26.99900729702575
-44.472905717325965,1.6466574668884277,-27.007988371354045
-45.44571656284486,1.677626371383667,-27.089295529708618
-46.41852740260141,1.7127134799957275,-27.102330859635206
-47.391341739749684,1.7448816299438477,-27.16020440955344
-48.36415069764996,1.7780449390411377,-27.200747087827676
-49.336956784795845,1.8126862049102783,-27.21759378493083
-50.30976480542359,1.852721929550171,-27.154514664614826
-51.28256806119639,1.8862078189849854,-27.188185493151437
-52.25537315021235,1.921461820602417,-27.195634381030395
-53.22817273289973,1.9556355476379395,-27.21783861885202
-54.20097053213308,1.9881374835968018,-27.26218432041048
-55.173765468186936,2.0218169689178467,-27.289198931651086
-56.146558878337025,2.0553088188171387,-27.317821226812143
-57.119349059834796,2.089179277420044,-27.340568460152575
-58.092136615118356,2.1251628398895264,-27.33538132924355
-59.06492605590785,2.1595983505249023,-27.349958866912353
-60.03771010569999,2.1955909729003906,-27.344669770795136
-61.010493393522665,2.22719669342041,-27.39340156788128
-61.983275623652204,2.2600772380828857,-27.425290861399773
-62.956057489073544,2.2961926460266113,-27.41758519173653
-63.92883813479746,2.3318724632263184,-27.41523781551379
-64.90161708148395,2.3638319969177246,-27.456103972749002
-65.8743976795863,2.399186611175537,-27.45697119712985
-66.84717704228085,2.4314992427825928,-27.492164449856602
-67.81995988032043,2.4654812812805176,-27.507797522233147
-68.7927415901537,2.498720407485962,-27.531188116948286
-69.76552266807403,2.53928279876709,-27.474498981345292
-70.73830708153105,2.5728306770324707,-27.4943499830783
-71.71109072236219,2.6051647663116455,-27.52650874512237
-72.68387578016531,2.6382341384887695,-27.550199097112742
-73.65666283952578,2.670984983444214,-27.576591892533255
-74.62945033393318,2.7049267292022705,-27.590192935075432
-75.60223868320041,2.7385454177856445,-27.60671347358244
-76.5750271998646,2.7715721130371094,-27.628733468512614
-77.5478177374372,2.806373119354248,-27.6327538924265
-78.5206070158548,2.8399300575256348,-27.64878198594369
-79.49339672432797,2.877995252609253,-27.621100713163973
-80.46618752783942,2.9105358123779297,-27.64652033678223
-81.43897751104765,2.9450483322143555,-27.652849231786433
-82.41176646692657,2.9797143936157227,-27.657605924749163
-83.38455490937416,3.0135395526885986,-27.669971955397337
-84.35734021818912,3.0473008155822754,-27.682642877536264
-85.33012474881112,3.0839619636535645,-27.668993896319222
-86.30290713490955,3.1161298751831055,-27.695542416966283
-87.27568634347672,3.148958444595337,-27.715731369294794
-88.24846282644603,3.1859989166259766,-27.698836420165062
-89.22123586732462,3.2179648876190186,-27.725981787619713
-90.19400429430799,3.253920793533325,-27.718561703639164
-91.16676596105289,3.289541006088257,-27.714129658916594
-92.13952691417285,3.3248908519744873,-27.712045602776936
-93.11228038122269,3.356341600418091,-27.742194170469396
-94.08503394313195,3.389498233795166,-27.75780586195688
-95.05779004516842,3.422309398651123,-27.775919407706013
-96.03053669026991,3.456827163696289,-27.779964731469864
-97.00327693435062,3.4943125247955322,-27.76033232460417
-97.9760141012999,3.5278778076171875,-27.771940935640064
-98.94874250933668,3.564218521118164,-27.76169360073202
-99.9214825675811,3.5976459980010986,-27.774128589388404
