Angle,Time,Angular Velocity
0.0,0.032561302185058594,0.0
-0.11610847739807457,0.06485342979431152,-1.790321310165446
-0.2592309540205495,0.09605765342712402,-2.69870171476987
-1.6032745083548194,0.12848210334777832,-12.47858235956053
-2.912650978389641,0.16336655616760254,-17.82893051501598
-3.587482821110506,0.19984078407287598,-17.951705092401248
-4.446424434312602,0.23413348197937012,-18.990980686411966
-5.61372484544563,0.26679086685180664,-21.041667998941904
-6.59889315744632,0.3012399673461914,-21.905769063713684
-7.457512208024856,0.3367295265197754,-22.14689126047547
-8.450658608991366,0.37024784088134766,-22.82432920844372
-9.48042099148621,0.4032299518585205,-23.511202349404247
-10.425374733503519,0.43776941299438477,-23.814762804447565
-11.371316078935152,0.4724287986755371,-24.069904524903748
-12.364661063778774,0.5055990219116211,-24.45546871714503
-13.345348435075097,0.540001630783081,-24.71353357900493
-14.302697267882719,0.5760643482208252,-24.82829793591046
-15.272959252606688,0.6105966567993164,-25.013172087554388
-16.25317961133647,0.6418111324310303,-25.323929096980965
-17.2235405328797,0.6750738620758057,-25.513564515619812
-18.191024451459807,0.7104401588439941,-25.605287405289236
-19.16512761498779,0.7435743808746338,-25.77432481259601
-20.139207019865072,0.7779479026794434,-25.887603720635667
-21.109676132428223,0.8131008148193359,-25.961941923669837
-22.080951407699295,0.8467743396759033,-26.07654763859592
-23.054008519226887,0.8796255588531494,-26.208888870037573
-24.0261349242403,0.915276050567627,-26.250151426271895
-24.997540025859387,0.9510102272033691,-26.285248371481266
-25.969602311147575,0.9844386577606201,-26.380112266438893
-26.941925285662542,1.0170543193817139,-26.49015374325438
-27.91380579361006,1.0507903099060059,-26.56458241997585
-28.88565510117897,1.0837688446044922,-26.65296686187766
-29.85776097652224,1.1204826831817627,-26.64723107700074
-30.82981512914628,1.1528491973876953,-26.742279214840295
-31.80174165208627,1.1908016204833984,-26.70616255894626
-32.773730508612985,1.2261662483215332,-26.728619021666994
-33.745784781087075,1.2580392360687256,-26.824111532912134
-34.71781256304665,1.2902426719665527,-26.90797112618412
-35.68982014526345,1.32472825050354,-26.941238802522292
-36.66184845132103,1.3570835590362549,-27.015173978938165
-37.633877262835426,1.3926353454589844,-27.023497131212093
-38.60589038754283,1.4311482906341553,-26.975464834909733
-39.57792551968248,1.4631049633026123,-27.050639914681653
-40.549960912992496,1.4953720569610596,-27.116971140546358
-41.521994857984254,1.5280351638793945,-27.173455061444855
-42.494032370767414,1.5647764205932617,-27.156615994160006
-43.46607471447439,1.5985772609710693,-27.190474790108393
-44.438118073880005,1.6328544616699219,-27.21499013968036
-45.410160975963265,1.6663689613342285,-27.250964239998957
-46.38220707512347,1.6989319324493408,-27.30080363387749
-47.354251667069434,1.7354302406311035,-27.286750316076475
-48.326296438848075,1.7679450511932373,-27.3347276298159
-49.29834179753979,1.8010430335998535,-27.37210653928919
-50.270384912611426,1.835202693939209,-27.39227938070836
-51.24242738052892,1.8700575828552246,-27.401523808850538
-52.2144707946924,1.9044466018676758,-27.417135635877678
-53.18651334697878,1.9433550834655762,-27.36839695406128
-54.15855049786683,1.9763262271881104,-27.4036491308031
-55.130588992757325,2.009136199951172,-27.43994607936344
-56.102624692598084,2.04221510887146,-27.47145707074938
-57.07465881878417,2.0750246047973633,-27.505533518412328
-58.04669184024061,2.1094155311584473,-27.517902937010504
-59.018723637701854,2.143345832824707,-27.535791347270035
-59.99075261904158,2.1776723861694336,-27.548107327827413
-60.96278270648419,2.2136433124542236,-27.539568982726458
-61.93481136110451,2.250549793243408,-27.51985827953905
-62.906839274176825,2.283395290374756,-27.549693011695936
-63.87886820517707,2.3162477016448975,-27.578599715312443
-64.85089561472466,2.350416898727417,-27.591231006651117
-65.8229250594592,2.384474277496338,-27.604795606590596
-66.79495396603355,2.422959804534912,-27.567503943324745
-67.7669854086146,2.4558558464050293,-27.59404038629318
-68.73901696363625,2.4876444339752197,-27.63217123187991
-69.71105177687966,2.5213372707366943,-27.648443778610865
-70.68308601510711,2.5546176433563232,-27.668753560412206
-71.65512360665615,2.591602325439453,-27.648965623807936
-72.62716307043536,2.623591899871826,-27.682340029325257
-73.5992048776534,2.6591861248016357,-27.677342398567006
-74.5712463887574,2.694823980331421,-27.67202864937632
-75.54329156935135,2.729548215866089,-27.676115457583656
-76.51533928212905,2.76298189163208,-27.69302959019098
-77.48738898273199,2.7979652881622314,-27.694192387078363
-78.45943934161103,2.8323240280151367,-27.701434781314408
-79.43149135347035,2.871309280395508,-27.663857702758193
-80.40354466951655,2.902761936187744,-27.698979949803306
-81.37559976551843,2.938603162765503,-27.691932274698946
-82.34765382540368,2.9715800285339355,-27.71174023067818
-83.31970968358321,3.0034353733062744,-27.74146912702247
-84.29176397690269,3.0374996662139893,-27.750378021264417
-85.26381715470234,3.072028160095215,-27.754894392654155
-86.23587051314688,3.1055667400360107,-27.768158836009086
-87.20792298079182,3.1391944885253906,-27.780350436890895
-88.17997269466349,3.174884557723999,-27.77422961100597
-89.15202037470581,3.20674204826355,-27.801431806147804
-90.12406542725772,3.239992618560791,-27.816132947639538
-91.09610839510259,3.274418830871582,-27.820542545210902
-92.06814266218593,3.3116679191589355,-27.801139760887764
-93.04016201082261,3.3455605506896973,-27.81003679387662
-94.01220213450182,3.379333019256592,-27.819750701924978
-94.9842334576076,3.415053606033325,-27.813394580336997
-95.95625055249002,3.4477744102478027,-27.831359925196885
-96.92827325493894,3.4808053970336914,-27.84650740243631
-97.9002966320528,3.5147008895874023,-27.8545172711825
-98.87230949712846,3.552058458328247,-27.835214610646375
-99.84430825357205,3.585947275161743,-27.843217033654962
-100.81631452011318,3.6231236457824707,-27.825800159337458
-101.78831863940012,3.656503438949585,-27.837610531180346
-102.76032461803493,3.6904194355010986,-27.845161346567036
-103.73232414111105,3.7243542671203613,-27.85243204624462
-104.70431476517292,3.756474018096924,-27.873030469732203
-105.67630696542038,3.78969144821167,-27.885200789971524
-106.64831249306849,3.8227932453155518,-27.898006941326283
-107.6203124539377,3.8562815189361572,-27.90779457502553
-108.59230814174532,3.8959476947784424,-27.87314323734031
-109.56430562778613,3.9287161827087402,-27.88806840005546
-110.53630642064202,3.9629523754119873,-27.8924135214092
-111.50830712269172,3.998878240585327,-27.884896817055857
-112.48030814265638,4.0423264503479,-27.82563692573019
-113.4523123818676,4.074510812759399,-27.84440086073395
-114.42431862599149,4.107979774475098,-27.85415822564808
-115.39632659529524,4.140784025192261,-27.868231207720925
-116.36833780195545,4.171724319458008,-27.894541654917905
-117.34035241608288,4.206444263458252,-27.895377917028107
-118.31236977533888,4.2427122592926025,-27.886022559320434
-119.2843928624824,4.2792088985443115,-27.875337636136486
-120.25642000022599,4.312305688858032,-27.88680318070675
-121.22844828236171,4.344219207763672,-27.90569317167768
-122.20048052892128,4.378610134124756,-27.90850904412572
-123.17251662564179,4.411781549453735,-27.918997177204513
-124.14455475810499,4.4449851512908936,-27.92912698978341
-125.11659637710025,4.478572130203247,-27.93671570751774
-126.08864080255665,4.512726068496704,-27.94068128415332
-127.06068648483361,4.546623229980469,-27.946165771334307
-128.03273406712816,4.583324193954468,-27.934470408182538
-129.0047814778669,4.618274211883545,-27.93354737272147
-129.97683163505985,4.652628660202026,-27.93621436992481
-130.94888321610458,4.686283826828003,-27.9430115748537
-131.92093382767393,4.720614433288574,-27.94571251093947
-132.89298620471916,4.753899812698364,-27.9545197502359
-133.86503784898989,4.786388158798218,-27.967860818584583
-134.83708790544694,4.822938919067383,-27.957452948941874
-135.8091403384951,4.855856418609619,-27.968112858118946
-136.78119048294846,4.890615463256836,-27.968093486512018
-137.7532413658445,4.927420139312744,-27.956463518667547
-138.7252930680947,4.96089243888855,-27.963777642229033
-139.6973437179305,4.996996641159058,-27.956261280481385
-140.66939429420756,5.0269646644592285,-27.982968587136458
-141.6414448656504,5.064720153808594,-27.966292423706406
-142.61349530162914,5.09549355506897,-27.98816125667709
-143.58554772748317,5.128777265548706,-27.99605837671751
