Distance,Time,Velocity
0.0,0.008296966552734375,0.0
0.001089965962947376,0.037818193435668945,0.028821206512719192
0.001091974253777806,0.07218384742736816,0.015127681506261594
0.0010934183137577792,0.10522294044494629,0.010391444195858286
6.118731446246954e-05,0.13922739028930664,0.0004394775649771626
0.0023719117590948373,0.17354750633239746,0.01366721890288581
0.005770937765769619,0.208085298538208,0.027733519889729146
0.00917126078805488,0.2461559772491455,0.03725792438821112
0.012572684544357771,0.27941250801086426,0.044996856561156214
0.01597510878142202,0.31334471702575684,0.0509825374847755
0.01937815247856004,0.3473241329193115,0.055792703823036305
0.02278102757601985,0.3815114498138428,0.05971256586698977
0.02618368760811083,0.41456031799316406,0.06316013972312369
0.0295857095553749,0.44922900199890137,0.06585885912024722
0.032987090037212945,0.48294925689697266,0.06830342849921822
0.03638782190529268,0.5183019638061523,0.07020583452564713
0.03978790811880885,0.5530915260314941,0.07193729472641251
0.04318734897201425,0.5870602130889893,0.07356545037309097
0.04658615475199538,0.6220912933349609,0.0748863635468233
0.049984329437380896,0.6560444831848145,0.07619045768775987
0.053382027330039765,0.6892116069793701,0.07745375555121436
0.05677939139023877,0.7229492664337158,0.07853855592153731
0.060176971570370934,0.7575666904449463,0.0794345531942895
0.06357511289560021,0.7903578281402588,0.0804383921206864
0.06697394052990095,0.8236453533172607,0.08131405132094904
0.0703735956083293,0.8577001094818115,0.0820491857589318
0.0737741837079725,0.8933801651000977,0.08257871238915021
0.07717533788111494,0.9271960258483887,0.08323519054182653
0.08057722776582947,0.9617600440979004,0.08378100988943483
0.08397912575658796,0.997410774230957,0.08419713113821051
0.08738097646400918,1.0308949947357178,0.08476224728049081
0.09078253139805967,1.06365966796875,0.08534922788924139
0.0941835124432127,1.0974173545837402,0.0858228749981244
0.09758385034205906,1.1314129829406738,0.08624954089569248
0.10098354210449376,1.1654269695281982,0.08664939523870388
0.10438262596081646,1.2010984420776367,0.08690597065487607
0.10778128141565982,1.2385647296905518,0.08702111309320777
0.1111798117473595,1.2718515396118164,0.0874157150301464
0.11457820413720654,1.3054008483886719,0.08777242965533286
0.11797698375077631,1.3379316329956055,0.08817863397595878
0.12137600881045796,1.3716919422149658,0.08848634673355574
0.12477571744265203,1.405026912689209,0.08880663873109193
0.12817572498779498,1.4385833740234375,0.08909857245834313
0.13157646906324785,1.471938133239746,0.08938994519670955
0.13497726991488201,1.5056018829345703,0.08965004058828464
0.13837851066562232,1.541193962097168,0.08978656422798648
0.14177970440686244,1.5763232707977295,0.08994329211108583
0.14518066600642002,1.611830472946167,0.0900719203683084
0.14858137373655878,1.6454427242279053,0.0902987211580263
0.15198176222390355,1.6796760559082031,0.09048278189673116
0.1553816207825261,1.7136602401733398,0.0906723614984549
0.15878117456052213,1.7475078105926514,0.0908614963538692
0.1621804928242891,1.7822799682617188,0.0909960812623989
0.16557956559415699,1.815321683883667,0.09121224467495975
0.16897856534736216,1.8495547771453857,0.09136175226351756
0.1723776649543748,1.885688304901123,0.09141365755217615
0.17577709537160907,1.9185216426849365,0.0916211167290311
0.17917669012043466,1.95174241065979,0.09180345169620188
0.18257679894532644,1.986609697341919,0.09190370871017792
0.18597702461263824,2.0192437171936035,0.09210231683727305
0.1893774271545183,2.0549330711364746,0.09215746722582244
0.19277805201687787,2.0885281562805176,0.09230330529045794
0.1961786875214504,2.12247371673584,0.09242926589600098
0.19957941045425606,2.1601834297180176,0.0923900293413085
0.20297982183500798,2.1947760581970215,0.09248315839646672
0.2063802746003619,2.2303810119628906,0.09253139866839742
0.20978029156791247,2.2626121044158936,0.09271597688286409
0.21317995645974264,2.295165538787842,0.09288217030843471
0.21657934802767215,2.328887462615967,0.09299691440839108
0.21997903365525773,2.362656831741333,0.0931066377054547
0.2233781878246604,2.397923231124878,0.09315485371892934
0.2267779001902476,2.4311227798461914,0.09328113827496406
0.2301772853925674,2.46468186378479,0.09339026215704159
0.23357725152579475,2.497650146484375,0.09351880280533757
0.2369771438394038,2.5321924686431885,0.09358575494317856
0.2403773176853012,2.5683224201202393,0.0935931235900077
0.2437776990920202,2.601466655731201,0.0937077930847055
0.2471781153488181,2.63720703125,0.09372723203747074
0.25057868138377876,2.66957426071167,0.09386466039606559
0.2539791385509019,2.7037038803100586,0.09393748346500717
0.25737954230732796,2.738140106201172,0.09399794470868403
0.26077990089855935,2.773812770843506,0.0940149615142399
0.2641800207479532,2.8074758052825928,0.09409877023726
0.2675799964244533,2.8406283855438232,0.09419746623183395
0.27097983488001237,2.8740291595458984,0.09428569434654854
0.2743795439441544,2.9093198776245117,0.09431054524268676
0.27777917786734974,2.9437031745910645,0.09436385443513287
0.2811787866293984,2.9771645069122314,0.09444516283079808
0.2845784273203867,3.010659694671631,0.09452361149419955
0.2879781419110185,3.045938491821289,0.0945449629676615
0.29137798845752155,3.079749822616577,0.0946109279129578
0.2947779294008399,3.11310076713562,0.09468949174814749
0.29817800127393124,3.147038221359253,0.09474877020881675
0.3015782054385806,3.1817777156829834,0.09478292715173078
0.3049784610362255,3.2159526348114014,0.09483300771751288
0.3083787686036313,3.249805212020874,0.09489146225224607
0.3117790872432668,3.287428855895996,0.09483979757739601
0.3151793443094188,3.3200817108154297,0.09493120102517269
