Angle,Time,Angular Velocity
0.0,0.013499975204467773,0.0
-0.49287378434387435,0.04402804374694824,-11.19454198729957
-1.0565007026812312,0.07659673690795898,-13.793024942443113
-2.0742626760494605,0.11471819877624512,-18.081374168847056
-3.2388088003769893,0.14637494087219238,-22.126798351399252
-4.13599446218272,0.17781972885131836,-23.2594801988534
-5.019111284630652,0.21004104614257812,-23.89585929420493
-6.05572574684057,0.24459218978881836,-24.758459180847524
-7.061127330202907,0.2800908088684082,-25.210135808206235
-7.9883078186534116,0.3132748603820801,-25.4993580043755
-8.95288662348387,0.34651875495910645,-25.836658176093305
-9.95191136874471,0.38073086738586426,-26.13896644912328
-10.9209864922417,0.41550421714782715,-26.28369590856946
-11.878462088901337,0.4499847888946533,-26.397474719267063
-12.855649269130636,0.4840736389160156,-26.557218232164523
-13.834404353187482,0.5247254371643066,-26.365034689285572
-14.801604481168983,0.5587971210479736,-26.488333464227424
-15.770887306585353,0.5915555953979492,-26.660025582170373
-16.746055753209305,0.6237709522247314,-26.84648217984998
-17.718717594101452,0.6566236019134521,-26.984588343257435
-18.688601448049532,0.689568042755127,-27.10189609915849
-19.6608188036428,0.7238810062408447,-27.160291034216456
-20.634382649100655,0.7608635425567627,-27.119689004630246
-21.606334960255232,0.7976360321044922,-27.08796254257575
-22.577912807962154,0.8337717056274414,-27.07925041780053
-23.55041288402174,0.8667242527008057,-27.171747889407882
-24.522931515409013,0.8992011547088623,-27.271908390007454
-25.49485658693794,0.9323811531066895,-27.34381374182565
-26.466960438154356,0.9643573760986328,-27.44517861752463
-27.439319014763694,1.0007116794586182,-27.419804902855013
-28.411550747497127,1.0344173908233643,-27.466234616262987
-29.38364138112948,1.0667097568511963,-27.546051015663892
-30.35584189828546,1.1010339260101318,-27.57030567467375
-31.328111133375184,1.1386349201202393,-27.513745257406082
-32.300300724821646,1.1761095523834229,-27.46368368436773
-33.272483370942496,1.207737684249878,-27.549428824528174
-34.244692483777825,1.2409803867340088,-27.594870031671032
-35.21693293207802,1.2735705375671387,-27.652125966537987
-36.1891538484903,1.3079173564910889,-27.669297046091202
-37.161381813785326,1.3424594402313232,-27.68156765122225
-38.13360690175777,1.3760724067687988,-27.711918874458473
-39.10582549667328,1.4095416069030762,-27.74364751289126
-40.07805701732033,1.4434762001037598,-27.764958656359866
-41.050295109295284,1.4772472381591797,-27.788371539248015
-42.02252800991317,1.5223641395568848,-27.603466817173377
-42.994766676655146,1.5542936325073242,-27.661933226412124
-43.96700843306826,1.5853595733642578,-27.7331459510897
-44.939253650095985,1.6213319301605225,-27.717491288564645
-45.91149383756141,1.6542067527770996,-27.75438666326607
-46.88373781393738,1.6866145133972168,-27.79754202369758
-47.8559802815487,1.720203161239624,-27.819958339724487
-48.82822454624537,1.753537893295288,-27.84554855241039
-49.80046801409567,1.7870092391967773,-27.86805290188646
-50.772707142698195,1.8246362209320068,-27.826208073828536
-51.744948086252435,1.8567852973937988,-27.868029846467508
-52.71718736338417,1.8932225704193115,-27.845213862894287
-53.68942693192312,1.9276480674743652,-27.852297230929633
-54.661660012233654,1.959399938583374,-27.897142862908055
-55.63389352011116,1.9971222877502441,-27.857029016877416
-56.6061247662455,2.028677463531494,-27.902969192404953
-57.57835428066368,2.0620503425598145,-27.92286545690554
-58.55058231682145,2.095069408416748,-27.946846095694912
-59.52280712005392,2.127495050430298,-27.977882772519305
-60.49503269674597,2.1612143516540527,-27.99122292078387
-61.467257577491836,2.1999480724334717,-27.940322022919318
-62.43948156568874,2.235039710998535,-27.936631845253896
-63.41170282809947,2.2688658237457275,-27.94863502479468
-64.38392544499747,2.3011536598205566,-27.97897705363062
-65.35614790364674,2.333672285079956,-28.00570942265251
-66.32837079793673,2.367297887802124,-28.01859923911736
-67.30059438569043,2.4025752544403076,-28.011856969436927
-68.27281830746784,2.44154691696167,-27.962935233056456
-69.24504418362608,2.478595733642578,-27.93720784868076
-70.21726998604818,2.5122764110565186,-27.94965939138793
-71.18949896241021,2.5458383560180664,-27.963086813476
-72.1617281488975,2.579256772994995,-27.977721684958244
-73.1339589477768,2.6116583347320557,-28.00288153131639
-74.10619203300546,2.644334554672241,-28.024514485910327
-75.07842678419965,2.6804018020629883,-28.010138900225726
-76.05066306609908,2.712597608566284,-28.036101936363085
-77.0229008488543,2.745253562927246,-28.056752894885705
-77.99514012491855,2.7776191234588623,-28.07985424142465
-78.96738102937898,2.81400728225708,-28.062251838254035
-79.93962251285727,2.8496243953704834,-28.052687449871517
-80.91186239833148,2.8809704780578613,-28.0849328427955
-81.88410385314722,2.9136886596679688,-28.103244175195567
-82.8563469847261,2.9469821453094482,-28.115659647481767
-83.82858808112363,2.980952024459839,-28.121414700162347
-84.80082937139247,3.0168685913085938,-28.108890660898606
-85.7730688249423,3.0511531829833984,-28.111688820904735
-86.74530797453382,3.0841078758239746,-28.126547924773305
-87.7175437132808,3.1210761070251465,-28.10490379130446
-88.68977859585816,3.1534924507141113,-28.124303445145166
-89.66200986396545,3.1877148151397705,-28.12736240962449
-90.63423715860826,3.224477767944336,-28.108191056435555
-91.60646114612658,3.257445812225342,-28.122174988244893
-92.5786776187077,3.291480302810669,-28.12676033323143
-93.55089368117642,3.3251307010650635,-28.134501194557973
-94.52309994850793,3.358687400817871,-28.14286912366143
-95.49531077810781,3.3927254676818848,-28.147078709364592
-96.4675235967684,3.4265098571777344,-28.15328938706876
-97.43972763792719,3.4642887115478516,-28.126907354205738
-98.41192195586,3.499364137649536,-28.122801196094336
-99.38410940183272,3.5307059288024902,-28.148509506579277
-100.35630635676115,3.565378189086914,-28.147450574510355
-101.32849991383542,3.599306583404541,-28.1522280933318
-102.30068926833624,3.6321709156036377,-28.165163932362663
-103.27287370197337,3.6652944087982178,-28.175874072782772
-104.24505102571436,3.698486566543579,-28.185867151367425
-105.2172373741258,3.7355713844299316,-28.166303503843366
-106.18942891799149,3.768324613571167,-28.179480221943475
-107.16161028149905,3.80360746383667,-28.173677568033256
-108.13379196612725,3.8361165523529053,-28.188348943621833
-109.1059797997863,3.86881422996521,-28.201400562147803
-110.07816570542492,3.903341293334961,-28.2010097076025
-111.05035301582453,3.9385013580322266,-28.196093620571467
-112.02254080350339,3.971457004547119,-28.206912645722515
-112.99473149481351,4.0078349113464355,-28.193459559653576
-113.96692372238918,4.040771245956421,-28.20425032385471
-114.93911938526308,4.073700189590454,-28.21491863317963
-115.91131652567641,4.112231016159058,-28.186966167562474
-116.88352016482371,4.1457507610321045,-28.193571418587883
-117.85572416040951,4.178342580795288,-28.206333463920362
-118.82793221331679,4.2123332023620605,-28.20952818895812
-119.8001461566998,4.249129056930542,-28.19404742750747
-120.77236081522534,4.2814531326293945,-28.208264127617504
-121.74457954813069,4.314589738845825,-28.21695385125956
-122.71680109457226,4.349039316177368,-28.216990505948203
-123.68902610158186,4.3837363719940186,-28.215434416125657
-124.6612529614953,4.426704168319702,-28.16118905203789
-125.63348288895745,4.458566188812256,-28.178001081200883
-126.60571297777969,4.490135908126831,-28.196409990315043
-127.57794626737821,4.52371072769165,-28.202056662557293
-128.55017864095936,4.556236028671265,-28.214117493480348
-129.52241427444693,4.58987283706665,-28.21917270309903
-130.49464922595453,4.622707366943359,-28.229052558920813
-131.46688401062974,4.656320810317993,-28.234069207454695
-132.43911937221904,4.690247058868408,-28.237130733188273
-133.41135335227423,4.725759029388428,-28.230672051329567
-134.38358936457533,4.762623071670532,-28.21629747773407
-135.35582274058885,4.798640727996826,-28.207117476180095
-136.32805674674924,4.8307578563690186,-28.22084252619083
-137.3002892260762,4.8645806312561035,-28.22448626791973
-138.27252225636343,4.897252321243286,-28.234714731067726
-139.24475357128125,4.932339191436768,-28.230976858410237
-140.21698678322596,4.968448638916016,-28.221482594176038
-141.18921764181513,5.000832796096802,-28.233141038431576
-142.16144886571368,5.033351898193359,-28.24389228910068
-143.13368108404873,5.067490100860596,-28.245478182530796
-144.10591295596976,5.101923942565918,-28.245405964145824
-145.07814626055793,5.137699604034424,-28.237958121692056
-146.0503782417962,5.172487497329712,-28.23600411159901
-147.02261454594384,5.208859205245972,-28.225492138062343
-147.99485014023466,5.240917921066284,-28.238345337437483
-148.96708789329003,5.273839950561523,-28.246418035008627
-149.93932748445084,5.308460474014282,-28.245350647033458
-150.9115690447444,5.342334508895874,-28.248244057621548
-151.8838123593974,5.376033782958984,-28.25201970285985
-152.85605787411987,5.410283803939819,-28.252872384034394
-153.82830660170666,5.446996212005615,-28.240942459746304
-154.80055545533142,5.483762741088867,-28.22889369290873
-155.7728084018126,5.518879175186157,-28.225442785954492
-156.74506331492168,5.550021648406982,-28.242243588349258
-157.71731927956125,5.581765413284302,-28.255812919726527
-158.68957902937584,5.61446475982666,-28.2644180376466
-159.66184078935183,5.650448799133301,-28.25648837201068
