Distance,Time,Velocity
0.0,0.025649309158325195,0.0
2.0718597030470845e-06,0.05811810493469238,3.5649126986766755e-05
0.0011518236007555757,0.09128570556640625,0.01261778712897909
0.0034618401235725947,0.1253221035003662,0.02762353987748441
0.00685998485256219,0.1588437557220459,0.04318699731934186
0.010259428200990845,0.1926860809326172,0.053244262124873425
0.01366006963454556,0.22681427001953125,0.0602257945823659
0.017061912706381663,0.26322007179260254,0.0648199530916668
0.02046474531594686,0.29602527618408203,0.06913174976052026
0.023868266178508672,0.3294844627380371,0.07244124952103004
0.027271700994186555,0.3636915683746338,0.07498579391341387
0.030674747918463897,0.3980369567871094,0.0770650749771216
0.03407714397681195,0.4321577548980713,0.0788534825317421
0.03747888800217593,0.4667091369628906,0.08030459451912547
0.0408799806500709,0.5041103363037109,0.08109331966849807
0.04428042718110953,0.5373506546020508,0.08240508651450805
0.04768022762134224,0.5714490413665771,0.08343740940980246
0.05107938843544194,0.6059110164642334,0.08430179852730427
0.05447791648212166,0.6399562358856201,0.08512756564787743
0.05787581590170261,0.6746275424957275,0.08578928705993225
0.0612731184921652,0.7637128829956055,0.08023056813160735
0.06467010551742164,0.8091640472412109,0.0799221193006658
0.06806730861444521,0.8520674705505371,0.07988488114734109
0.07146497806538138,0.8781836032867432,0.08137817399221782
0.07486342922103403,0.9221706390380859,0.08118175319388167
0.07826293537566761,0.9678435325622559,0.08086321057338203
0.0816633238642357,0.993161678314209,0.08222560902959013
0.08506472181189857,1.0252559185028076,0.08296925701840328
0.08846685177943293,1.0521745681762695,0.08408001338862639
0.09186897928982732,1.120171308517456,0.08201333009628294
0.09527134051522151,1.145740270614624,0.08315265069989544
0.09867315110188228,1.169538974761963,0.08436927133784942
0.1020744150466117,1.1975078582763672,0.08523903566990575
0.10547503520519827,1.240360975265503,0.08503575758066802
0.10887500927365079,1.266951084136963,0.08593465891212018
0.11227433886195769,1.29732346534729,0.0865430571949935
0.1156730233414085,1.332162618637085,0.08683100825915066
0.1190714091501172,1.371065616607666,0.08684588666494858
0.12246942247171272,1.4222028255462646,0.08611248710230379
