Angle,Time,Angular Velocity
0.0,0.00426173210144043,0.0
-0.4929903119961919,0.036766767501831055,-13.408584585839375
-1.0564463668219874,0.06818842887878418,-15.493044555990425
-2.074280653864272,0.10181522369384766,-20.37299117567635
-3.239146502535842,0.13672232627868652,-23.691423271524517
-4.13656657790267,0.1712493896484375,-24.155219393159527
-5.019548128105401,0.2037949562072754,-24.63038448802496
-6.056364867035266,0.23679590225219727,-25.576307737728463
-7.061980750327757,0.2730245590209961,-25.865734480628454
-7.989253889830218,0.3103024959564209,-25.746663317049936
-8.953954091432934,0.34865498542785645,-25.681417061755116
-9.952990742066326,0.385082483291626,-25.8463866156406
-10.92230357172616,0.4172024726867676,-26.179862984480778
-11.879922800417065,0.45233631134033203,-26.263473664573358
-12.857202847243656,0.49029040336608887,-26.223647778892932
-13.83610144120822,0.523895263671875,-26.41005254415512
-14.803471418288275,0.5572121143341064,-26.567030826275357
-15.772852670512176,0.5904791355133057,-26.711955972501514
-16.74821874185647,0.6224575042724609,-26.90660587574099
-17.720909199608048,0.6559023857116699,-27.01760137734586
-18.690964310961792,0.6896743774414062,-27.101143557489564
-19.663418957297903,0.7233107089996338,-27.18530046996423
-20.637002613505786,0.7574598789215088,-27.24501084188022
-21.609062533661934,0.7974140644073486,-27.098923254786268
-22.58078658879072,0.8291022777557373,-27.235224404296314
-23.553472681746793,0.8618721961975098,-27.328266053438384
-24.526045462413006,0.8964529037475586,-27.3589893678559
-25.498145345521618,0.930666446685791,-27.397727119445868
-26.470398061060305,0.9645237922668457,-27.44400736745848
-27.442900724668128,0.9979128837585449,-27.500297041267796
-28.4152340324772,1.0315008163452148,-27.5474663540813
-29.38747615638954,1.066659688949585,-27.55093912410758
-30.35982592109827,1.100989580154419,-27.575034739965623
-31.332225314578935,1.1373364925384521,-27.548773401834396
-32.30453218721313,1.1735422611236572,-27.527370131759717
-33.27684478571566,1.2063403129577637,-27.58495627500492
-34.24922146863311,1.2392008304595947,-27.638152450180947
-35.2215825431478,1.2751185894012451,-27.622201445346917
-36.19393714937842,1.3078892230987549,-27.673549494983124
-37.166293437989495,1.3409745693206787,-27.715882380094264
-38.138658460991536,1.3746154308319092,-27.744966050548584
-39.11101770121389,1.4088149070739746,-27.76164385032322
-40.08338286636216,1.446404218673706,-27.712434981085018
-41.055754625630684,1.4832592010498047,-27.679420155676567
-42.02812375337413,1.5158562660217285,-27.725665483888097
-43.000496849944135,1.5488717555999756,-27.762464319253684
-43.972868509489174,1.5824592113494873,-27.787678945601417
-44.94524656959483,1.6165578365325928,-27.803055080292918
-45.917623509946075,1.6491072177886963,-27.84392852971528
-46.89000033734852,1.6844775676727295,-27.83652405780128
-47.862373290482005,1.7170352935791016,-27.875008434284723
-48.83474924125443,1.749729871749878,-27.909879136038036
-49.80712458547991,1.7880675792694092,-27.8552808422547
-50.779494812765414,1.8249914646148682,-27.824510852428297
-51.75186612063059,1.8612744808197021,-27.804532138558713
-52.72423641519935,1.897125005722046,-27.791651185965208
-53.69660604121024,1.9322595596313477,-27.789540889348693
-54.668969145212365,1.963899850845337,-27.836943478396197
-55.641332664492154,1.997495412826538,-27.855549658438203
-56.61369370283089,2.0312414169311523,-27.871474671072924
-57.586053510943664,2.064870834350586,-27.888453143392294
-58.558409557942205,2.098877429962158,-27.899871008188406
-59.530767114678774,2.135462760925293,-27.87722090217306
-60.50312418340589,2.1727771759033203,-27.845986626885495
-61.475476521629766,2.2063207626342773,-27.86334496903795
-62.447829068479045,2.23923659324646,-27.8879995337794
-63.42018177543437,2.273005723953247,-27.901461534875946
-64.39253567375846,2.3107244968414307,-27.866816559818243
-65.36488720231777,2.3467061519622803,-27.853886669049146
-66.33723965671683,2.379479169845581,-27.87889068220835
-67.30959423302309,2.411543369293213,-27.91141767968723
-68.28194896948413,2.444803476333618,-27.929422397535223
-69.25430405174943,2.4808733463287354,-27.915292070122746
-70.22666141324659,2.5158910751342773,-27.913236032882892
-71.19901880410703,2.5490610599517822,-27.931468540598168
-72.17137926051346,2.582524299621582,-27.94606008976905
-73.14373982822315,2.61594557762146,-27.960726879772803
-74.1161024464945,2.649620771408081,-27.97234353167724
-75.08846622918415,2.6858599185943604,-27.956955502162433
-76.06083175243127,2.718785047531128,-27.976037245570602
-77.03319842255308,2.754218339920044,-27.96916907640278
-78.00556630573048,2.791140079498291,-27.947564107836545
-78.97793227421576,2.8259425163269043,-27.94746595796629
-79.95030028933797,2.8596107959747314,-27.958455186236627
-80.92266978617639,2.893878221511841,-27.963398454237712
-81.8950381861117,2.926262378692627,-27.98622528944248
-82.86740544786046,2.9586596488952637,-28.00842789700478
-83.83977340594018,2.9917309284210205,-28.023834834033433
-84.81213867562357,3.028715133666992,-28.002679331858445
-85.78450347859224,3.061004877090454,-28.02494831701546
-86.75686533722029,3.097243309020996,-28.010994513906358
-87.7292241785436,3.129343271255493,-28.03438823231004
-88.70158070857278,3.163867950439453,-28.035803673870888
-89.67393544070256,3.1980605125427246,-28.04009964445742
-90.64628618259098,3.2334582805633545,-28.03385054555211
-91.61862423122753,3.26381516456604,-28.071021063292726
-92.59096918327754,3.2980475425720215,-28.07447982119426
-93.56330280320103,3.3321685791015625,-28.078802312105132
-94.53563653382302,3.364898204803467,-28.094649757568092
-95.50797352733015,3.4016175270080566,-28.077222900287563
-96.48030430138829,3.4371581077575684,-28.069789423894985
-97.45262623625389,3.4697177410125732,-28.086614967076294
-98.42494058441049,3.5036418437957764,-28.09218092845325
-99.39725415086114,3.538604497909546,-28.089393491016228
-100.36957390229928,3.5730295181274414,-28.090888528371607
-101.34189395084915,3.605092763900757,-28.110759025572456
-102.31420240899772,3.6432955265045166,-28.082872131748513
-103.28650205412602,3.675508499145508,-28.10128233362495
-104.2588179660332,3.7087230682373047,-28.111782963505473
-105.23113289961191,3.7460989952087402,-28.090857458439434
-106.20343821081464,3.7806968688964844,-28.090968912250684
-107.17574687775696,3.8143858909606934,-28.097772470200603
-108.1480608888002,3.848132371902466,-28.104038644422523
-109.12037341298878,3.8837783336639404,-28.09644733509934
-110.09268300996378,3.916433095932007,-28.110446498962762
-111.06499636748202,3.9496164321899414,-28.12045125756677
-112.03731306477422,3.983182668685913,-28.127585999397894
-113.00963098312971,4.017123222351074,-28.13198020771425
-113.98195172470321,4.0509538650512695,-28.137064879473918
-114.95427409157244,4.094117641448975,-28.07791181371336
-115.92660099633552,4.128432512283325,-28.080052332554573
-116.89893067089,4.161214351654053,-28.092503964479388
-117.8712650833577,4.193544626235962,-28.107788419830527
-118.84360301552071,4.225438117980957,-28.12574689232647
-119.8159440806268,4.257755279541016,-28.140636606419267
-120.78828607471908,4.291717767715454,-28.1445082394168
-121.76063287462581,4.325768232345581,-28.14774771430669
-122.7329832748422,4.3589067459106445,-28.156827027782935
-123.70533463432518,4.39450740814209,-28.149988871363703
-124.67768793323904,4.430152893066406,-28.142976313158627
-125.6500439223022,4.465594291687012,-28.137362177349555
-126.62239990507022,4.499620676040649,-28.140683186763436
-127.59475744480721,4.530774116516113,-28.161800646755644
-128.5671158520956,4.563823461532593,-28.170922240037974
-129.53947394616287,4.598812103271484,-28.16802927304023
-130.51183308796848,4.632840156555176,-28.171020082206482
-131.484192015613,4.66750168800354,-28.170143431025423
-132.4565498853017,4.701043367385864,-28.17598978223372
